match_id,season,team1,team2,winner,player_of_match,venue,total_runs,wickets
254,2018,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Rohit Sharma,Ahmedabad,157,8
255,2021,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Jos Buttler,Lucknow,227,7
256,2019,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Mumbai,160,9
257,2019,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Delhi,174,3
258,2022,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Jos Buttler,Chennai,178,4
259,2018,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,KL Rahul,Mumbai,192,2
260,2020,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,MS Dhoni,Lucknow,146,3
261,2019,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Andre Russell,Bangalore,198,3
262,2022,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Virat Kohli,Chennai,162,3
263,2023,Mumbai Indians,Gujarat Titans,Mumbai Indians,Jos Buttler,Kolkata,132,9
264,2019,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Jaipur,163,5
265,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Mohali,238,10
266,2019,Mumbai Indians,Delhi Capitals,Delhi Capitals,Virat Kohli,Hyderabad,173,7
267,2022,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Kolkata,165,3
268,2021,Mumbai Indians,Punjab Kings,Punjab Kings,Rohit Sharma,Mumbai,184,9
269,2019,Gujarat Titans,Rajasthan Royals,Gujarat Titans,MS Dhoni,Jaipur,198,2
270,2019,Gujarat Titans,Punjab Kings,Punjab Kings,Rohit Sharma,Bangalore,173,10
271,2018,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Mohali,196,7
272,2020,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Delhi,152,6
273,2020,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Jos Buttler,Ahmedabad,158,3
274,2019,Delhi Capitals,Gujarat Titans,Delhi Capitals,MS Dhoni,Hyderabad,197,7
275,2018,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,KL Rahul,Bangalore,173,10
276,2019,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,MS Dhoni,Ahmedabad,184,5
277,2023,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Rishabh Pant,Ahmedabad,190,7
278,2022,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,KL Rahul,Bangalore,235,6
279,2020,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Mumbai,129,6
280,2021,Punjab Kings,Delhi Capitals,Punjab Kings,Rohit Sharma,Kolkata,178,8
281,2023,Mumbai Indians,Gujarat Titans,Mumbai Indians,Andre Russell,Mohali,183,10
282,2018,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,KL Rahul,Mohali,189,5
283,2023,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Rohit Sharma,Hyderabad,177,10
284,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Chennai,180,5
285,2022,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Shubman Gill,Mumbai,141,6
286,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,KL Rahul,Mohali,209,6
287,2023,Mumbai Indians,Punjab Kings,Mumbai Indians,Andre Russell,Hyderabad,205,2
288,2020,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,Lucknow,224,9
289,2023,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Andre Russell,Jaipur,189,4
290,2018,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Jaipur,231,3
291,2021,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Hardik Pandya,Lucknow,220,8
292,2022,Delhi Capitals,Gujarat Titans,Delhi Capitals,Ravindra Jadeja,Hyderabad,135,5
293,2022,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Rishabh Pant,Hyderabad,233,3
294,2018,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,MS Dhoni,Jaipur,125,10
295,2019,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,KL Rahul,Delhi,137,4
296,2018,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,MS Dhoni,Mumbai,125,4
297,2019,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Kolkata,200,2
298,2021,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,KL Rahul,Kolkata,183,2
299,2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Hardik Pandya,Hyderabad,121,7
300,2023,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Rohit Sharma,Mohali,197,10
301,2019,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Andre Russell,Hyderabad,184,3
302,2021,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Andre Russell,Delhi,235,4
303,2023,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,KL Rahul,Chennai,196,6
304,2019,Rajasthan Royals,Punjab Kings,Punjab Kings,MS Dhoni,Ahmedabad,196,2
305,2021,Lucknow Super Giants,Punjab Kings,Punjab Kings,Ravindra Jadeja,Jaipur,189,7
306,2021,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,KL Rahul,Delhi,231,9
307,2020,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Hyderabad,200,2
308,2018,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Ravindra Jadeja,Ahmedabad,193,8
309,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Andre Russell,Chennai,188,3
310,2022,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,MS Dhoni,Mumbai,165,5
311,2022,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Andre Russell,Bangalore,240,7
312,2021,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rohit Sharma,Mohali,230,6
313,2023,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Rishabh Pant,Jaipur,126,7
314,2020,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Rohit Sharma,Chennai,212,7
315,2018,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Ravindra Jadeja,Mumbai,164,5
316,2018,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Bangalore,200,8
317,2020,Mumbai Indians,Gujarat Titans,Mumbai Indians,KL Rahul,Lucknow,191,8
318,2019,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Hardik Pandya,Bangalore,125,7
319,2023,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Virat Kohli,Bangalore,223,8
320,2018,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Rohit Sharma,Lucknow,143,8
321,2023,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Rishabh Pant,Chennai,176,4
322,2022,Delhi Capitals,Punjab Kings,Delhi Capitals,Hardik Pandya,Bangalore,208,7
323,2019,Punjab Kings,Mumbai Indians,Punjab Kings,Andre Russell,Ahmedabad,205,9
324,2022,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Hardik Pandya,Jaipur,140,8
325,2020,Lucknow Super Giants,Punjab Kings,Punjab Kings,Andre Russell,Mumbai,129,9
326,2023,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Rohit Sharma,Delhi,213,8
327,2022,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Shubman Gill,Lucknow,158,9
328,2019,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Andre Russell,Hyderabad,185,8
329,2021,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,MS Dhoni,Mumbai,236,2
330,2018,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Shubman Gill,Ahmedabad,213,9
331,2019,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Shubman Gill,Lucknow,124,3
332,2019,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,MS Dhoni,Jaipur,163,4
333,2023,Delhi Capitals,Gujarat Titans,Delhi Capitals,Andre Russell,Mumbai,167,5
334,2020,Gujarat Titans,Punjab Kings,Punjab Kings,Virat Kohli,Mohali,138,8
335,2019,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Jos Buttler,Kolkata,193,3
336,2019,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,Rishabh Pant,Hyderabad,181,4
337,2019,Mumbai Indians,Gujarat Titans,Gujarat Titans,Rishabh Pant,Jaipur,154,3
338,2022,Punjab Kings,Delhi Capitals,Delhi Capitals,Ravindra Jadeja,Mohali,120,6
339,2019,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,MS Dhoni,Chennai,195,6
340,2021,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Mumbai,184,6
341,2023,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Virat Kohli,Ahmedabad,122,3
342,2021,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Rishabh Pant,Hyderabad,179,10
343,2020,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Virat Kohli,Ahmedabad,121,7
344,2023,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Jos Buttler,Jaipur,161,10
345,2022,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Rishabh Pant,Delhi,126,9
346,2022,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,MS Dhoni,Mumbai,169,7
347,2018,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Jos Buttler,Jaipur,152,3
348,2019,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Jos Buttler,Kolkata,219,2
349,2023,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Ravindra Jadeja,Hyderabad,200,3
350,2022,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Delhi,200,9
351,2018,Punjab Kings,Mumbai Indians,Punjab Kings,Shubman Gill,Ahmedabad,182,9
352,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Rohit Sharma,Bangalore,149,6
353,2019,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Lucknow,207,9
354,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Ahmedabad,196,6
355,2018,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Ravindra Jadeja,Bangalore,172,7
356,2023,Delhi Capitals,Gujarat Titans,Gujarat Titans,Virat Kohli,Mumbai,154,10
357,2023,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Jos Buttler,Jaipur,212,8
358,2021,Chennai Super Kings,Punjab Kings,Chennai Super Kings,MS Dhoni,Mohali,164,3
359,2021,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Hardik Pandya,Kolkata,162,10
360,2020,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Jos Buttler,Ahmedabad,223,6
361,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rohit Sharma,Hyderabad,173,4
362,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Ravindra Jadeja,Hyderabad,122,9
363,2018,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Rishabh Pant,Kolkata,205,2
364,2022,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,MS Dhoni,Jaipur,238,4
365,2021,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Virat Kohli,Hyderabad,167,7
366,2023,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,KL Rahul,Mumbai,124,6
367,2020,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Mumbai,155,7
368,2021,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Virat Kohli,Chennai,160,4
369,2019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rohit Sharma,Hyderabad,194,8
370,2021,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Hardik Pandya,Mohali,166,4
371,2023,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Rohit Sharma,Chennai,192,2
372,2022,Punjab Kings,Rajasthan Royals,Punjab Kings,Hardik Pandya,Jaipur,126,8
373,2018,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Shubman Gill,Hyderabad,156,3
374,2018,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Andre Russell,Delhi,221,10
375,2019,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Rohit Sharma,Jaipur,165,3
376,2021,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,MS Dhoni,Kolkata,188,8
377,2023,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Rishabh Pant,Bangalore,148,3
378,2020,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rohit Sharma,Hyderabad,152,10
379,2018,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Rohit Sharma,Jaipur,199,5
380,2021,Delhi Capitals,Gujarat Titans,Delhi Capitals,Virat Kohli,Lucknow,173,9
381,2019,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Virat Kohli,Lucknow,127,7
382,2022,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Jaipur,154,3
383,2019,Punjab Kings,Gujarat Titans,Punjab Kings,Ravindra Jadeja,Ahmedabad,185,8
384,2022,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Ravindra Jadeja,Jaipur,138,4
385,2020,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,KL Rahul,Chennai,149,2
386,2022,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Rishabh Pant,Mumbai,189,6
387,2022,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Jos Buttler,Ahmedabad,136,8
388,2022,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Andre Russell,Lucknow,174,7
389,2022,Gujarat Titans,Mumbai Indians,Gujarat Titans,Shubman Gill,Bangalore,127,7
390,2022,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Shubman Gill,Jaipur,132,10
391,2021,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Kolkata,224,9
392,2018,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Ravindra Jadeja,Jaipur,172,8
393,2019,Punjab Kings,Rajasthan Royals,Punjab Kings,Andre Russell,Ahmedabad,187,6
394,2019,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Andre Russell,Delhi,202,3
395,2018,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,MS Dhoni,Mohali,222,9
396,2018,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Ravindra Jadeja,Delhi,226,10
397,2019,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Andre Russell,Bangalore,145,5
398,2021,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Ravindra Jadeja,Bangalore,121,9
399,2018,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Shubman Gill,Mohali,221,7
400,2022,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Ravindra Jadeja,Jaipur,218,7
401,2022,Gujarat Titans,Punjab Kings,Gujarat Titans,Hardik Pandya,Hyderabad,173,9
402,2019,Punjab Kings,Chennai Super Kings,Punjab Kings,KL Rahul,Mumbai,235,2
403,2022,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Kolkata,170,6
404,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Shubman Gill,Mohali,223,6
405,2019,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,Rishabh Pant,Bangalore,223,8
406,2021,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,Ravindra Jadeja,Hyderabad,172,2
407,2021,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,MS Dhoni,Kolkata,221,3
408,2019,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Chennai,157,7
409,2018,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Hardik Pandya,Jaipur,216,8
410,2019,Lucknow Super Giants,Punjab Kings,Punjab Kings,KL Rahul,Mumbai,195,8
411,2019,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Hardik Pandya,Mohali,201,8
412,2019,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Ravindra Jadeja,Delhi,205,6
413,2019,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,KL Rahul,Kolkata,206,10
414,2021,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Hardik Pandya,Bangalore,152,6
415,2019,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Shubman Gill,Mumbai,146,7
416,2023,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Delhi,141,9
417,2022,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Rohit Sharma,Hyderabad,143,9
418,2021,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Bangalore,235,6
419,2021,Punjab Kings,Gujarat Titans,Gujarat Titans,Ravindra Jadeja,Jaipur,147,2
420,2023,Chennai Super Kings,Gujarat Titans,Gujarat Titans,Ravindra Jadeja,Delhi,147,6
421,2020,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Rohit Sharma,Lucknow,195,4
422,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Shubman Gill,Chennai,205,4
423,2018,Gujarat Titans,Punjab Kings,Punjab Kings,Rohit Sharma,Ahmedabad,183,5
424,2021,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Virat Kohli,Bangalore,213,9
425,2023,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Shubman Gill,Chennai,164,4
426,2021,Delhi Capitals,Punjab Kings,Delhi Capitals,Virat Kohli,Bangalore,124,10
427,2018,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Hardik Pandya,Chennai,218,3
428,2021,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Virat Kohli,Jaipur,209,9
429,2021,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Ahmedabad,227,6
430,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,MS Dhoni,Jaipur,126,10
431,2022,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Andre Russell,Lucknow,157,6
432,2018,Punjab Kings,Mumbai Indians,Mumbai Indians,KL Rahul,Jaipur,186,2
433,2021,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Rohit Sharma,Hyderabad,137,3
434,2022,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Rishabh Pant,Mumbai,223,7
435,2021,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Virat Kohli,Ahmedabad,220,6
436,2021,Punjab Kings,Delhi Capitals,Delhi Capitals,Rohit Sharma,Hyderabad,203,5
437,2019,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Hardik Pandya,Mumbai,217,3
438,2019,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,MS Dhoni,Delhi,237,7
439,2018,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Bangalore,225,3
440,2021,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rohit Sharma,Ahmedabad,159,4
441,2023,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Jaipur,156,10
442,2019,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Ravindra Jadeja,Kolkata,164,2
443,2020,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,Shubman Gill,Jaipur,183,7
444,2018,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Kolkata,223,10
445,2022,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Shubman Gill,Kolkata,191,9
446,2018,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,Andre Russell,Bangalore,181,10
447,2022,Punjab Kings,Rajasthan Royals,Punjab Kings,KL Rahul,Ahmedabad,229,8
448,2021,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,Ravindra Jadeja,Chennai,237,3
449,2023,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Jos Buttler,Ahmedabad,167,7
450,2019,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Hardik Pandya,Mohali,174,2
451,2019,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Hardik Pandya,Delhi,160,4
452,2019,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Hardik Pandya,Mohali,130,10
453,2022,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,Chennai,156,7
454,2020,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,KL Rahul,Bangalore,171,5
455,2022,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rishabh Pant,Mohali,189,4
456,2020,Punjab Kings,Delhi Capitals,Punjab Kings,MS Dhoni,Chennai,129,8
457,2023,Chennai Super Kings,Punjab Kings,Punjab Kings,KL Rahul,Lucknow,190,8
458,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Jos Buttler,Hyderabad,157,6
459,2022,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Jos Buttler,Mohali,215,5
460,2021,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Chennai,138,3
461,2023,Mumbai Indians,Punjab Kings,Mumbai Indians,MS Dhoni,Kolkata,120,2
462,2021,Delhi Capitals,Mumbai Indians,Delhi Capitals,KL Rahul,Ahmedabad,223,10
463,2021,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rishabh Pant,Jaipur,226,10
464,2018,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,KL Rahul,Kolkata,159,4
465,2022,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Andre Russell,Hyderabad,210,5
466,2023,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Virat Kohli,Jaipur,133,9
467,2018,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,KL Rahul,Mumbai,184,10
468,2023,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Virat Kohli,Chennai,149,10
469,2020,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Shubman Gill,Delhi,196,5
470,2018,Gujarat Titans,Chennai Super Kings,Gujarat Titans,KL Rahul,Mumbai,171,6
471,2021,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,Andre Russell,Bangalore,187,2
472,2020,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Rishabh Pant,Hyderabad,196,5
473,2018,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Jos Buttler,Bangalore,225,9
474,2020,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Jaipur,187,3
475,2023,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rohit Sharma,Ahmedabad,122,5
476,2022,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Hardik Pandya,Kolkata,240,3
477,2018,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,KL Rahul,Bangalore,184,8
478,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rohit Sharma,Chennai,240,7
479,2020,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,Andre Russell,Chennai,202,3
480,2019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Hardik Pandya,Lucknow,204,8
481,2018,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Kolkata,142,8
482,2023,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Rohit Sharma,Ahmedabad,226,2
483,2018,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Virat Kohli,Lucknow,153,8
484,2023,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Rishabh Pant,Mumbai,225,5
485,2023,Chennai Super Kings,Punjab Kings,Chennai Super Kings,KL Rahul,Chennai,155,7
486,2021,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Jos Buttler,Mohali,222,5
487,2020,Mumbai Indians,Gujarat Titans,Mumbai Indians,Jos Buttler,Chennai,203,2
488,2020,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,KL Rahul,Kolkata,229,10
489,2021,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Jos Buttler,Hyderabad,163,3
490,2021,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,MS Dhoni,Mohali,149,6
